model.tank_volume,model.rotors.number,model.nozzles.number,experiment.weather.temperature.min,experiment.weather.temperature.max,experiment.weather.humidity.min,experiment.weather.humidity.max,experiment.weather.velocity.min,experiment.weather.velocity.max,experiment.params.height,experiment.params.flight_speed,experiment.params.spray_volume,plant.name_coffee,plant.name_tea,plant.name_wheat,model.name_AGRAS T20,model.name_AGRAS T30,model.name_AGRAS T40,model.name_JT5L-404,model.nozzles.type_LX8060SZ,model.nozzles.type_SX11001VS,model.nozzles.type_XR110015,model.nozzles.type_full cone,experiment.params.atomization_diameter_coarse,experiment.params.atomization_diameter_fine,experiment.params.atomization_diameter_medium,experiment.params.atomization_diameter_off,experiment.results.coverage.value
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,-0.5298105898568578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3488630637090429
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.29730103819893117,0.46841741318899344,0.023510875381246944,0.45612385602362115,-0.5627556597637078,-0.5900647003613552,0.5355348283682615,-0.7127146009203441,-0.48889117333628773,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3674816106575842
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.17994443247673186,0.4532035448077478,0.2011042734754789,0.45263279200774753,-0.5643543001136646,-0.649192241076097,0.4310644949197387,-0.9261857148380368,-0.5697389548470588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3555125447620933
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4434385451130449,0.4185738824923413,0.1574754507334152,0.2948840349514849,-0.5651536202886428,-0.8462840434585699,0.3984774184312088,-0.9041024961568959,-0.5360432028145119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3252574059707134
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3379912778150853,0.6730077194205998,-0.03135972990785223,0.4205623395229408,-0.5691502211635349,-0.8305166992679723,0.3170097272098837,-0.6306912172475364,-0.5313302022034236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.330576990813154
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.25487402006257587,0.649100211964357,0.030202412611625516,0.3061856150706697,-0.5499665369640537,-0.5664136840754584,0.497197091322932,-0.5539257427845239,-0.5475834473014757,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3206027692335782
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.462543108835263,0.6246131285697807,0.0793182958825997,0.3478417009549938,-0.5635549799386861,-0.8134354097281579,0.383142323613077,-0.8578328951106965,-0.5232035796543976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.345205849129865
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.09583472985553633,0.5982424233756221,0.3394852633996968,0.48091632759397973,-0.5619563395887294,-0.7884704480930447,0.4828204399309333,-0.8588844769526559,-0.5821160872930009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3498604858670005
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3206234926130684,0.5668004287210476,0.1228132878800571,0.5806779196408132,-0.5699495413385132,-0.6807269294572927,0.37355788935174444,-1.0376533900856988,-0.5567011213808708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3335692572870268
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.36081750979487853,0.6163541714485333,0.3952926839010486,0.2280212834610212,-0.5603576992387725,-0.5572160666309429,0.3582227945336126,-0.6370007082992906,-0.49219467843751785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3355641016029418
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,-0.5298105898568578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1493786321175274
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.23750623486055897,0.3784382487627701,0.12334861085848704,0.4527511331608286,-0.5691502211635349,-0.6399946236315818,1.838059444483331,-1.031343899033944,-0.5130508073099505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1523708985914
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3290592739969049,0.6020096669747875,0.19601870518039205,0.2664229876356329,-0.5467692562641402,-0.7188313445845708,1.4843938202401659,-0.9640426611485631,-0.4928774028251054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1603502758550606
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.18589910168885215,0.7429915139743293,0.3425633705256702,0.5024544174546242,-0.5643543001136646,-0.79766806553756,1.5725706154444241,-1.0018996074590898,-0.5371003244469055,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1400693586432566
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4513781040625383,0.6414208307814424,0.10380932214578317,0.2648253820690465,-0.5499665369640537,-0.7556218143626324,1.6348694381430842,-0.878864531949878,-0.5339950296517493,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.124443078168588
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4975267904564688,0.6462023322726912,0.011733769855781529,0.3158304190467276,-0.5523644974889889,-0.7635054864579313,1.520814670433229,-0.9850742979877446,-0.5494334101581645,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1470513137489595
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5161351317443438,0.647216590164774,0.4331667846249883,0.32381844687965944,-0.550765857139032,-0.5992623178058705,1.756591753262006,-0.9430110243093816,-0.5233577432257883,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1546982169599678
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4163944224413325,0.5434724972031382,0.23068086803375015,0.4852949502579569,-0.5459699360891618,-0.5453905584879947,2.0000363834998476,-0.834698094587597,-0.5171912003701589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1380745143273414
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.21914600478985594,0.5326054483593914,0.2792614283262944,0.4893777200392332,-0.5555617781889023,-0.7345986887751685,1.9041920408865243,-0.7347978196014846,-0.5232696497564222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.124443078168588
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.35858450884033344,0.7424119380359965,-0.03109206841863773,0.20529978206957147,-0.5531638176639672,-0.8186911911250238,1.8591451998582615,-1.0145185895625988,-0.5880844198425567,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.144723995380392
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21376498375782846
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4732118911736446,0.7444404538201619,0.11572025841585583,0.2743518448920242,-0.5539631378389456,-0.611087825948819,-1.1417411673649032,-0.6664449998741447,0.15535839150560465,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22639899775862454
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.39728985871911443,0.6551857593168554,0.2724360603513086,0.46807631248474824,-0.5683509009885563,-0.611087825948819,-1.251003717944092,-0.7695000203861345,0.17055451497126317,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2174221983370066
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5620357069211023,0.7185044305797536,0.022574060168994305,0.4029295077139511,-0.550765857139032,-0.8278888085695394,-1.1800789044102327,-0.7421588924951983,0.1524513070165222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16123408343872955
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.23403267782015577,0.4168351546773417,0.1851784148671793,0.4270119323658268,-0.5651536202886428,-0.7030640003939729,-0.9931824363142512,-0.8052538030127429,0.12124419549356857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24568249281247098
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.49430134463323666,0.6306986759222791,0.11117001309919894,0.30529805642256613,-0.5651536202886428,-0.65182013177453,-1.1331151765297038,-0.5896795254111322,0.13078031355245276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21110519133660854
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5625319293554463,0.5404297235268889,0.021369583467526217,0.4363017128826433,-0.5467692562641402,-0.5729834108215407,-1.1225722988422384,-0.9135667327345279,0.19152076068040344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23770311554881066
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5255633579968673,0.5504274084631359,0.10233718395509964,0.3871901343542495,-0.5555617781889023,-0.8423422074109206,-1.1474918279217026,-0.889380350369469,0.09455187427562953,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20944282107334566
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5791553809059481,0.5285484167910589,0.3001390244850736,0.4274852969781484,-0.5595583790637942,-0.7766449399500962,-0.9567615861211883,-0.7505715472308708,0.17656689425550184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19481396275663496
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.27174558283024974,0.46798273123524353,0.3777608563574582,0.2718075101007938,-0.5467692562641402,-0.7582497050610654,-1.0430214944731795,-1.0250344079821898,0.17495918843956987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1874995335982793
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1187090688946971
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.38066640716861255,0.49985940784356736,0.3390837711658741,0.2016312063240763,-0.5691502211635349,-0.7148895085369215,0.5269088375330625,-0.7579326201245845,0.08514789642079454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07781476041843634
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.6198456205221013,0.6402616789047763,0.18464309188874933,0.42369838007957306,-0.5611570194137511,-0.5769252468691903,0.2106225069090942,-0.9377531150995863,0.16311061680982467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0714977534180386
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4419498778100148,0.6551857593168554,0.007585016772947326,0.5306787824643159,-0.5595583790637942,-0.7963541201883436,0.2278744885794927,-0.6538260177706359,0.10448441294666135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11671422457878186
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.19656788402723374,0.5670902166902145,0.20605601102595944,0.31506120155170425,-0.5523644974889889,-0.8147493550773744,0.13873924994910128,-0.8525749859009012,0.18383460547820818,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08978382631392742
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.23949112459793298,0.4161106847544254,0.05174916249344192,0.3932847037378932,-0.5659529404636213,-0.6163436073456849,0.22883293200562582,-0.8410075856393513,0.1830858109885959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11737917268408714
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4245820926079979,0.6485206360260236,0.3330613876585337,0.4197339514513778,-0.5515651773140104,-0.7398544701720345,0.48857110048773295,-0.8872771866855507,0.061869197140793114,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12336370563183253
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.21542433653228074,0.46102781997524533,0.198293827838721,0.28340494310267944,-0.5619563395887294,-0.751679978314983,0.501989308453598,-0.6327943809314543,0.09668814090775835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13234050505345077
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4342584300776925,0.5444867550952208,0.11545259692664134,0.492158737136624,-0.5523644974889889,-0.7017500550447565,0.07164821011977483,-0.9104119872086506,0.184737563539211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13732761584323855
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.313180156097918,0.6095441541731186,0.15252371318293467,0.45902321427409304,-0.5627556597637078,-0.5913786457105715,0.31317595350535077,-0.8126148759064565,0.20634248690125584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09776320357758805
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15195647415994987
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4002671933251746,0.658518320962271,0.26534303088710826,0.3587290870383966,-0.5707488615134916,-0.759563650410282,1.4757678294049672,-0.6475165267188816,0.1173240361067756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.206482218794964
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3655316229211408,0.5263750070223095,0.08226257226396581,0.3754151896227431,-0.5651536202886428,-0.759563650410282,1.9597817596022518,-0.63805229014125,0.21953448393883473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18453893131989735
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.33253283103730896,0.5008736657356506,0.411084711764741,0.3251793701400846,-0.5523644974889889,-0.6150296619964684,1.7211293464950752,-0.9345983695737095,0.2229921526114555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11671422457878186
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3293073852140768,0.681991146464764,0.040641210691014645,0.2480209383316198,-0.5459699360891618,-0.618971498044118,1.7863034994721358,-0.7695000203861345,0.11100332967975537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1815466648460245
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.2685201370070176,0.37626483899402063,0.20699282623821208,0.49411136616245177,-0.554762458013924,-0.7385405248228182,1.6808747225974794,-0.780015838805725,0.09063171488883638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1300131866848829
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4431904338958729,0.39698467878943133,0.28662211927971015,0.40109521984120433,-0.5603576992387725,-0.8160633004265908,1.7719268480801376,-1.0281891535080672,0.12474591090087245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15960337737095784
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.38935029976962104,0.5901283602389576,0.0016964640102150941,0.24216305125413645,-0.550765857139032,-0.5506463398848606,2.0642520930507744,-1.0765619182381845,0.15782500864785648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1549487406338224
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3898465222039641,0.4455241636248333,0.2349634518611916,0.5351757462813732,-0.5595583790637942,-0.5125419247575823,2.0498754416587754,-0.9661458248324815,0.07514928764773811,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17057502110849132
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.238498679729246,0.5541946520623013,0.10367549140117592,0.22689704250675644,-0.567551580813578,-0.6702153666635609,1.820807462812932,-0.585473198043296,0.19537484996517182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14164977852772137
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,0.7915914506351788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7763930312247003
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.30573681958276855,0.5039164394118998,-0.06789552318571655,0.5060046520470384,-0.5643543001136646,-0.8870163492842812,-1.0324786167857143,-0.6454133630349632,0.9735925583456152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.74480799622271
0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.2737304725676229,0.6376535871822768,0.10474613735803581,0.23476672918660726,-0.557160418538859,-0.6531340771237466,-0.9749720112177199,-0.9661458248324815,0.8554371925582858,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7993337408577244
